id,name,amenity,lat,lon,district
2323,Trường Trung học phổ thông Lý Thái Tổ,school,10.8458193,106.6430253,Go Vap District
2324,Trường Trung học cơ sở &Trung học phổ thông Bạch Đằng,school,10.8319703,106.6377767,Go Vap District
2325,"Trường Tiểu Học, Trung học cơ sở&Trung học phổ thông Hermann Gmeiner",school,10.8382911,106.6464842,Go Vap District
2326,Trường Trung học phổ thông Thăng Long,school,10.8434933,106.6370117,Go Vap District
2327,Trường Trung học cơ sở&Trung học phổ thông Hồng Hà,school,10.8287154,106.6731667,Go Vap District
2328,Trường Trung học cơ sở Trường Sơn,school,10.8222276,106.6866215,Go Vap District
2329,Trường Trung học phổ thông Trần Cao Vân,school,10.8246514,106.6910975,Go Vap District
2330,Trường Trung học cơ sở Gò Vấp 2,school,10.8252545,106.6855736,Go Vap District
2331,Trường Trung học cơ sở Trường Sơn,school,10.8171855,106.6823699,Go Vap District
2332,Trường Trung học phổ thông TRẦN CAO VÂN,school,10.8246672,106.6909976,Go Vap District
2333,Trường Đại Học Nội Vụ Hà Nội,school,10.8366609,106.6808929,Go Vap District
2334,Trường Trung học cơ sở Lý Tự Trọng,school,10.8461223,106.6710066,Go Vap District
2335,Trường Trung học phổ thông PHÙNG HƯNG,school,10.8450967,106.6640483,Go Vap District
2336,B's Mart,,10.8227227,106.6892268,Go Vap District
2337,WinMart+,,10.8344368,106.6345558,Go Vap District
2338,WinMart+,,10.8360491,106.6595969,Go Vap District
2339,WinMart+,,10.845048,106.6648433,Go Vap District
2340,WinMart+,,10.8438046,106.6481171,Go Vap District
2341,WinMart+,,10.8291891,106.6824494,Go Vap District
2342,WinMart+,,10.8263755,106.6804484,Go Vap District
2343,WinMart+,,10.8392314,106.6758297,Go Vap District
2344,WinMart+,,10.8292944,106.6425703,Go Vap District
2345,WinMart+,,10.8358251,106.6377289,Go Vap District
2346,WinMart+,,10.8215912,106.6852281,Go Vap District
2347,WinMart+,,10.8199842,106.6863493,Go Vap District
2348,WinMart+,,10.8343314,106.6387723,Go Vap District
2349,WinMart+,,10.8180188,106.6915367,Go Vap District
2350,WinMart+,,10.8344895,106.6442601,Go Vap District
2351,WinMart+,,10.8194309,106.6748319,Go Vap District
2352,WinMart+,,10.8436887,106.6386006,Go Vap District
2353,WinMart+,,10.816965,106.6770957,Go Vap District
2354,WinMart+,,10.8431078,106.6645738,Go Vap District
2355,WinMart+,,10.8248053,106.6788391,Go Vap District
2356,WinMart+,,10.8413231,106.6572473,Go Vap District
2357,WinMart+,,10.8287992,106.682735,Go Vap District
2358,WinMart+,,10.8228769,106.6859148,Go Vap District
2359,Phòng Khám Đa Khoa Hữu Nghị,hospital,10.848021,106.6783081,Go Vap District
2360,Ministop,,10.8257939,106.685912,Go Vap District
2361,Unknown,school,10.8451627,106.6390187,Go Vap District
2362,Trường Tiểu Học Bán Trú - Nội Trú Nhật Tân,school,10.8442408,106.6564324,Go Vap District
2363,Unknown,,10.831097,106.6671476,Go Vap District
2364,Unknown,fuel,10.8380675,106.6365121,Go Vap District
2365,WinMart+,,10.8460602,106.6513453,Go Vap District
2366,WinMart+,,10.8446429,106.6619106,Go Vap District
2367,WinMart+,,10.8279291,106.6751741,Go Vap District
2368,Circle K,,10.8366398,106.6810749,Go Vap District
2369,WinMart+,,10.8454602,106.6779549,Go Vap District
2370,WinMart+,,10.8459476,106.6713285,Go Vap District
2371,WinMart+,,10.8428668,106.6753813,Go Vap District
2372,WinMart+,,10.848838,106.6664013,Go Vap District
2373,WinMart+,,10.8392834,106.6733643,Go Vap District
2374,WinMart+,,10.8280338,106.6856582,Go Vap District
2375,Circle K,,10.8239115,106.6924777,Go Vap District
2376,WinMart+,,10.8461366,106.6610509,Go Vap District
2377,WinMart+,,10.8476263,106.657729,Go Vap District
2378,WinMart+,,10.8394994,106.6651855,Go Vap District
2379,Circle K,,10.8166585,106.6772114,Go Vap District
2380,WinMart,,10.8346792,106.6676863,Go Vap District
2381,Bách Hoá Xanh,,10.83987,106.6695842,Go Vap District
2382,Trường Ngoại Ngữ Pixar - Cơ Sở 2,school,10.8564217,106.6540901,Go Vap District
2383,Cửa Hàng Tiện Lợi B's Mart,,10.8536505,106.6561038,Go Vap District
2384,WinMart+,,10.8454235,106.6571168,Go Vap District
2385,Trường Tiểu Học Lê Lợi,school,10.8212062,106.6880912,Go Vap District
2386,Trường Trung Học Phổ Thông Phan Văn Trị,school,10.8293493,106.6864159,Go Vap District
2387,Công viên Làng Hoa Gò Vấp,,10.8420884,106.6565352,Go Vap District
2388,TH Minh Tú,,10.8302013,106.6821189,Go Vap District
2389,Trường Tiểu học Lương Thế Vinh,school,10.8418079,106.6502555,Go Vap District
2390,Lẩu cá kèo,,10.8260415,106.689306,Go Vap District
2391,Unknown,university,10.8221129,106.6874662,Go Vap District
2392,emart,,10.8232062,106.6933969,Go Vap District
2393,Winmart,,10.8330137,106.6897945,Go Vap District
2394,Bệnh viện Quân y 175,hospital,10.819274949548996,106.68037817746931,Go Vap District
2395,Trường cấp 1-2 Tân Sơn,school,10.837041471645271,106.6425312225307,Go Vap District
2396,Công viên Làng Hoa Gò Vấp,,10.841891879690044,106.65611469059873,Go Vap District
2397,Làng Trẻ em SOS Gò Vấp,school,10.839033729541264,106.64578507563265,Go Vap District
2398,Trường Đại học Công nghiệp Thành phố Hồ Chí Minh,university,10.822119234957785,106.68747310240599,Go Vap District
2399,Trường Tiểu học Hanh Thông,school,10.821094357669715,106.68816423340554,Go Vap District
2400,Trường tiểu học Nguyễn Thượng Hiền,school,10.814641001501977,106.6857225613394,Go Vap District
2401,Trường Trung học cơ sở Nguyễn Trãi,school,10.85563183881762,106.65692284226247,Go Vap District
2402,Mẫu Giáo Hoa lan,school,10.821368741358002,106.68828026520174,Go Vap District
2403,Unknown,,10.813992013192175,106.67866333912971,Go Vap District
2404,Trường Trung học cơ sở Nguyễn Văn Nghi,school,10.821908101186986,106.69144341108984,Go Vap District
2405,Phân hiệu Trường Đại học Nội vụ Hà Nội tại Thành phố Hồ Chí Minh,university,10.836715696276126,106.68035256037305,Go Vap District
2406,Trường Trung học cơ sở - Trung học phổ thông Bán Trú Nội Trú Hồng Hà - Cơ Sở 4,school,10.829299354475683,106.67336855994765,Go Vap District
2407,Unknown,,10.830541400000001,106.67800263333334,Go Vap District
2408,Unknown,,10.8208083,106.683028,Go Vap District
2409,Unknown,,10.8199375,106.68302143333335,Go Vap District
2410,Công viên Bến Hải,,10.825761956497251,106.69440016131924,Go Vap District
2411,Trường Tiểu học Nguyễn Viết Xuân,school,10.826249240939365,106.69339491140073,Go Vap District
2412,Trường Trung học cơ sở Nguyễn Văn Trỗi,school,10.817253984831016,106.68189747900571,Go Vap District
2413,Trường Tiểu học Trần Văn Ơn,school,10.816775981283701,106.68148425924574,Go Vap District
2414,Trường Trung học phổ thông Gò Vấp,school,10.816119202203373,106.68086088402204,Go Vap District
2415,Unknown,,10.82884013416259,106.68547232906845,Go Vap District
2416,Unknown,hospital,10.828494784530292,106.68540952693975,Go Vap District
2417,Unknown,hospital,10.828694555797863,106.68574611365861,Go Vap District
2418,Trường Trung học cơ sở Phan Văn Trị,school,10.829530635036091,106.68640545470284,Go Vap District
2419,Trường Trung học phổ thông Trần Hưng Đạo,school,10.846196464550093,106.6825719241889,Go Vap District
2420,Unknown,,10.828704201242742,106.6802240064296,Go Vap District
2421,Unknown,parking,10.82336826616511,106.69285875527872,Go Vap District
2422,Unknown,parking,10.82272205788602,106.69355196637981,Go Vap District
2423,Unknown,parking,10.824100366351312,106.69309619269856,Go Vap District
2424,Unknown,parking,10.826783229956703,106.68895489847155,Go Vap District
2425,Unknown,parking,10.826504710639762,106.68927601133456,Go Vap District
2426,Unknown,,10.843093866666667,106.65422843333332,Go Vap District
2427,Unknown,,10.844138449977914,106.65480009213192,Go Vap District
2428,Unknown,,10.834934598881324,106.67685708312688,Go Vap District
2429,Trường Tiểu Học Lê Văn Thọ,school,10.852497442699327,106.65971470306552,Go Vap District
2430,Cua Hang Xăng Dầu Quang Trung,fuel,10.837776165830226,106.65362278329142,Go Vap District
2431,STS Petro,fuel,10.831764015082369,106.66843742378722,Go Vap District
2432,Unknown,fuel,10.83124935,106.67756345000002,Go Vap District
2433,Dong Hai Petro,fuel,10.828727101013143,106.68910831657496,Go Vap District
2434,Petrolmex,fuel,10.82550238411931,106.68405870216401,Go Vap District
2435,Unknown,fuel,10.832575100417257,106.67231199858705,Go Vap District
2436,Unknown,fuel,10.838060872460966,106.67531648322262,Go Vap District
2437,Unknown,fuel,10.839237300483207,106.67556164372355,Go Vap District
2438,Eneos,fuel,10.848021423667642,106.67876424952891,Go Vap District
2439,Unknown,fuel,10.842630626707018,106.677007558442,Go Vap District
2440,Unknown,fuel,10.849548457882719,106.67850730588819,Go Vap District
2441,Unknown,fuel,10.83264473557107,106.6854161167496,Go Vap District
2442,PV Oil,fuel,10.823618346398076,106.69180965756136,Go Vap District
2443,Unknown,fuel,10.851173549230044,106.65594804250921,Go Vap District
2444,Cay Xang Phuong Nam,fuel,10.829379258889881,106.68248968913939,Go Vap District
2445,Unknown,fuel,10.832644058592283,106.68591413968329,Go Vap District
2446,Unknown,parking,10.83343764844163,106.672173676745,Go Vap District
2447,Unknown,parking,10.833315636993477,106.67265538838255,Go Vap District
2448,Isuzu sidewalk park,,10.838951852898516,106.64801687767563,Go Vap District
2449,Sidewalk park,,10.838053776083571,106.65159349793083,Go Vap District
2450,Mercedes Sidewalk park,,10.83704462389029,106.65559414101858,Go Vap District
2451,Trường Tiểu Học Trần Quốc Toản,school,10.826665147442784,106.68854462156473,Go Vap District
2452,Trường Trung học cơ sở Nguyễn Văn Trỗi - cơ sở 2,school,10.819574586143732,106.68613649279432,Go Vap District
2453,Trường Trung học cơ sở Gò Vấp,school,10.825405030714919,106.68542257437582,Go Vap District
2454,Trường Tiểu học Lê Đức Thọ,school,10.849633978935188,106.67502139875008,Go Vap District
2455,Trường Tiểu học Võ Thị Sáu,school,10.845156237745982,106.66910875181904,Go Vap District
2456,Unknown,,10.8448710990267,106.66834438472206,Go Vap District
2457,Trường Trung học cơ sở Nguyễn Du,school,10.844294071494627,106.66238576300428,Go Vap District
2458,Công viên Hòa Bình,,10.836220239885282,106.6700273745358,Go Vap District
2459,Công viên Hòa Bình,,10.8361970567442,106.67102364217625,Go Vap District
2460,Unknown,,10.83428856549233,106.67116306124306,Go Vap District
2461,Trường Trung học cơ sở Phan Tây Hồ,school,10.84750852662921,106.66313949676915,Go Vap District
2462,Trường Tiểu học Phan Chu Trinh - cơ sở 1,school,10.849582169609022,106.66236506150938,Go Vap District
2463,Trường Trung học phổ thông Nguyễn Trung Trực,school,10.847791612515381,106.6692292757863,Go Vap District
2464,Trường Tiểu học Lê Văn Thọ,school,10.852487807953112,106.65970638824086,Go Vap District
2465,Trường Tiểu học Lê Quý Đôn,school,10.855027904938385,106.64750194656868,Go Vap District
2466,Trường Trung học cơ sở Huỳnh Văn Nghệ,school,10.855598320923532,106.64761447778997,Go Vap District
2467,Trường Tiểu học An Hội,school,10.844285332858325,106.64134317837937,Go Vap District
2468,Trường Trung học cơ sở Phạm Văn Chiêu,school,10.844463323328057,106.64185728957321,Go Vap District
2469,Trường Trung học phổ thông Nguyễn Công Trứ,school,10.838949903252452,106.65322009181102,Go Vap District
2470,Trường Trung học cơ sở Thông Tây Hội,school,10.83555970801012,106.66274014687362,Go Vap District
2471,Trường Tiểu học Nguyễn Thị Minh Khai,school,10.834695349331307,106.66262981631284,Go Vap District
2472,Trường Tiểu học Lam Sơn,school,10.850472421317534,106.6522688910194,Go Vap District
2473,Trường Đại học Gia Định (cơ sở Nguyễn Kiệm),university,10.817356842767179,106.67752822427892,Go Vap District
2474,Trường Cao đẳng Nova,college,10.837008096316941,106.68117181169379,Go Vap District
2475,Công viên Văn hóa Gò Vấp,,10.843088186403406,106.68540589856048,Go Vap District
2476,Bệnh viện Đa khoa Gò Vấp,hospital,10.834558794385462,106.6615462750129,Go Vap District
2477,Trường Trung học cơ sở Thông Tây Hội (cơ sở 2),school,10.834296911737558,106.6624504233117,Go Vap District
2478,Trường Tiểu học Chi Lăng,school,10.834493002625043,106.66009343125009,Go Vap District
2479,Unknown,,10.814539206211396,106.67827182869182,Go Vap District
2480,Trường Tiểu Học Phan Chu Trinh- Cơ Sở 2,school,10.847932268975711,106.66196968906596,Go Vap District
2481,Co.opmart SCA Phạm Văn Chiêu,,10.851188966200244,106.65352877135372,Go Vap District
2482,Unknown,,10.84357462067149,106.63552947906123,Go Vap District
2483,"Trường Mầm non Pathway Tuệ Đức - Cơ sở Lê Đức Thọ, Quận Gò Vấp",school,10.849411379293603,106.6697373481535,Go Vap District
2484,Trường Quốc tế Việt Úc - Cơ sở Garden Hills,school,10.823067121735424,106.69490276938983,Go Vap District
2485,Unknown,,10.831178269804763,106.68336600951947,Go Vap District
2486,Công viên Khu nhà ở Quân đội,,10.82998604668322,106.68570466626895,Go Vap District
2487,Unknown,,10.836655630998052,106.68170542265904,Go Vap District
2488,Emart Phan Huy Ích,,10.841923126477282,106.63723890157308,Go Vap District
2489,Trường Trung học cơ sở Lý Tự Trọng,school,10.845962159066017,106.67073591042828,Go Vap District
2490,Unknown,,10.848653736315269,106.67485678525688,Go Vap District
2491,Unknown,,10.848201399128962,106.67531710243209,Go Vap District
2492,Unknown,,10.84723778058845,106.6740265754046,Go Vap District
2493,Trường Giáo dục Chuyên biệt Hy Vọng,school,10.848513324179551,106.6710439795374,Go Vap District
2494,Unknown,school,10.848671534751569,106.66859993541536,Go Vap District
2495,Trường Mầm non Hồng Nhung,school,10.82166911353543,106.6864663066568,Go Vap District
2496,Trường Tiểu học Lương Thế Vinh,school,10.841818893053844,106.65023644505597,Go Vap District
2497,Trường Cao đẳng số 21 - Chi nhánh phía Nam,college,10.830414045062442,106.68722488040711,Go Vap District
2498,Unknown,,10.831108361882796,106.67924642101464,Go Vap District
2499,Unknown,,10.830875584830675,106.6783646809316,Go Vap District
2500,Unknown,,10.831385256341543,106.67905448262601,Go Vap District
2501,Unknown,,10.83222069269678,106.68023195053887,Go Vap District
2502,Unknown,,10.833156227811838,106.68155576402641,Go Vap District
2503,Unknown,,10.834255800524147,106.68377485561432,Go Vap District
2504,Unknown,,10.833791414430697,106.68270922518185,Go Vap District
2505,Cửa Hàng Xăng Dầu Petrolimex,fuel,10.8097324,106.6337782,Tan Phu District
2506,Unknown,fuel,10.7860094,106.6225451,Tan Phu District
2507,Unknown,fuel,10.7912959,106.6338516,Tan Phu District
2508,Cửa Hàng Xăng Dầu Số 23 Comeco,fuel,10.7998682,106.6198471,Tan Phu District
2509,Unknown,fuel,10.7861991,106.6221213,Tan Phu District
2510,Unknown,fuel,10.8156386,106.6244953,Tan Phu District
2511,Unknown,fuel,10.7840859,106.6223842,Tan Phu District
2512,Unknown,fuel,10.7869575,106.6369012,Tan Phu District
2513,Unknown,fuel,10.7947964,106.6383486,Tan Phu District
2514,Unknown,fuel,10.7802022,106.6266113,Tan Phu District
2515,Unknown,fuel,10.7840754,106.6224056,Tan Phu District
2516,Unknown,fuel,10.7820782,106.6288161,Tan Phu District
2517,Cửa Hàng Xăng Dầu SaiGon Petrol,fuel,10.8021446,106.6262626,Tan Phu District
2518,Unknown,fuel,10.8077213,106.6199747,Tan Phu District
2519,Big C,,10.806804,106.634147,Tan Phu District
2520,Cửa Hàng Tiện Lợi HotDeal,,10.7727231,106.624704,Tan Phu District
2521,Unknown,school,10.8063708,106.6224214,Tan Phu District
2522,Tiệm Gạo Ngọc Nguyên,,10.7824221,106.627884,Tan Phu District
2523,Trường Ngoại Ngữ Quốc Tế Thiên Hà Xanh,school,10.8072882,106.6237854,Tan Phu District
2524,Cửa Hàng 137FoodMart,,10.7987967,106.6269122,Tan Phu District
2525,Unknown,hospital,10.7774803,106.6432036,Tan Phu District
2526,Co.op Mart Trường Chinh,,10.8176424,106.6311526,Tan Phu District
2527,tap hoa,,10.7639866,106.6299313,Tan Phu District
2528,Trạm Xăng Dầu Total,fuel,10.7810656,106.6201415,Tan Phu District
2529,Trường CĐ Công Nghệ Thông Tin,school,10.7751001,106.6344971,Tan Phu District
2530,Trường Trung học cơ sở-Trung học phổ thông Hoà Bình,school,10.774753,106.6359706,Tan Phu District
2531,Trường Trung học phổ thông Nhân Việt,school,10.7780711,106.6364579,Tan Phu District
2532,Trường Trung học phổ thông Thành Nhân,school,10.798656,106.6294359,Tan Phu District
2533,Trường Đại Học CNTT Gia Định,school,10.8027601,106.6284398,Tan Phu District
2534,Trường Trung học phổ thông Nhân Văn,school,10.803713,106.6279046,Tan Phu District
2535,Trường Trung học cơ sở&Trung học phổ thông Khai Minh,school,10.7994028,106.6188883,Tan Phu District
2536,Trường Trung Cấp Phương Nam,school,10.7834817,106.6406037,Tan Phu District
2537,Trường Trung học phổ thông Quốc Văn Sài Gòn,school,10.7728047,106.6239844,Tan Phu District
2538,Trường Trung Cấp Phương Nam,school,10.768337,106.6303588,Tan Phu District
2539,Trường Trung học phổ thông Nam Việt,school,10.8087247,106.6268702,Tan Phu District
2540,Trường Trung học phổ thông Tư Thục Đinh Tiên Hoàng,school,10.8112784,106.6271079,Tan Phu District
2541,VinMart+,,10.8120963,106.6215418,Tan Phu District
2542,WinMart+,,10.7953187,106.6322706,Tan Phu District
2543,WinMart+,,10.787093,106.6412131,Tan Phu District
2544,WinMart+,,10.7938854,106.6323564,Tan Phu District
2545,WinMart+,,10.7768539,106.6306506,Tan Phu District
2546,Đại Lý Nước Ngọt Hải Yến,,10.7975417,106.6238497,Tan Phu District
2547,WinMart+,,10.7832781,106.6381429,Tan Phu District
2548,WinMart+,,10.7788531,106.6402343,Tan Phu District
2549,WinMart+,,10.7783248,106.6417752,Tan Phu District
2550,WinMart+,,10.7747229,106.6357496,Tan Phu District
2551,WinMart+,,10.7753223,106.6342952,Tan Phu District
2552,WinMart+,,10.774275,106.6369338,Tan Phu District
2553,WinMart+,,10.779419,106.6446023,Tan Phu District
2554,WinMart+,,10.769731,106.6332673,Tan Phu District
2555,Circle K,,10.7762782,106.6324177,Tan Phu District
2556,WinMart+,,10.7760733,106.6366884,Tan Phu District
2557,Cửa Hàng Cung Cấp Đồ Hoá Trang Hoa Chí Tín,,10.7957444,106.6271801,Tan Phu District
2558,Siêu Thị Auchan Lũy Bán Bích,,10.7750213,106.6331973,Tan Phu District
2559,Co.op Mart Thắng Lợi,,10.8182143,106.6308605,Tan Phu District
2560,Siêu thị GO! Âu Cơ,,10.7896958,106.6397916,Tan Phu District
2561,Trường Trung học phổ thông Hồng Đức,school,10.8064632,106.6334577,Tan Phu District
2562,Big C,,10.7793635,106.6312584,Tan Phu District
2563,Cửa hàng nội thất Auli Star,,10.7764837,106.6216044,Tan Phu District
2564,USAMua - Mua Hàng Mỹ,,10.771174,106.6299894,Tan Phu District
2565,Phụ Kiện Bida Minh Điền,,10.7850433,106.6309412,Tan Phu District
2566,USAMua - Mua Hàng Mỹ,,10.7778588,106.634719,Tan Phu District
2567,Circle K,,10.7891226,106.6401031,Tan Phu District
2568,GS25,,10.7841177,106.6421983,Tan Phu District
2569,WinMart+,,10.796393,106.6369176,Tan Phu District
2570,Bách Hóa XANH,,10.7970454,106.6377639,Tan Phu District
2571,Chả cua Huế,,10.79726,106.6182984,Tan Phu District
2572,Shop Vinafood,,10.7972833,106.6184076,Tan Phu District
2573,Bách Hoá XANH,,10.7611331,106.6307838,Tan Phu District
2574,GS25,,10.7610933,106.6303375,Tan Phu District
2575,Trường Trung cấp Âu Việt,college,10.7608509,106.6315181,Tan Phu District
2576,WinMart+,,10.7621626,106.6288776,Tan Phu District
2577,Yoga trị liệu l Ci Yoga Therapy CN Celadon,hospital,10.8054227,106.6151358,Tan Phu District
2578,Pandora Trường Chinh,,10.806548485189806,106.63424388328153,Tan Phu District
2579,A,parking,10.801735511264466,106.6186436991131,Tan Phu District
2580,Trường Tiểu Học Phan Chu Trinh,school,10.778001842470392,106.62651292896767,Tan Phu District
2581,Unknown,,10.808294909104555,106.63381785653972,Tan Phu District
2582,Unknown,,10.81331945,106.63250095000001,Tan Phu District
2583,Trạm Xăng Dầu Hiệp Quế,fuel,10.813772081277236,106.63236159337917,Tan Phu District
2584,Unknown,parking,10.816221012329862,106.63159329373867,Tan Phu District
2585,Unknown,,10.805106398064895,106.61544501790395,Tan Phu District
2586,Unknown,,10.802296666662315,106.61491740336258,Tan Phu District
2587,Bệnh viện Đa khoa Tân Phú,hospital,10.78351979486629,106.64192619293517,Tan Phu District
2588,Trường Tiểu học Duy Tân,school,10.774393582587042,106.6299693001894,Tan Phu District
2589,Công viên Tân Phú,,10.783033210900363,106.63673227510543,Tan Phu District
2590,Trường Trung học cơ sở - Trung học phổ thông Tân Phú,school,10.783055114883346,106.64008251377437,Tan Phu District
2591,Trường Trung học cơ sở Phan Bội Châu,school,10.791601721987695,106.63421730502648,Tan Phu District
2592,Trường Tiểu học Huỳnh Văn Chính,school,10.780333058761602,106.63889424040369,Tan Phu District
2593,Trường Tiểu học Hiệp Tân,school,10.768779384281595,106.62479256160154,Tan Phu District
2594,Trường Trung học cơ sở Tân Thới Hòa,school,10.765857364166042,106.62600144624025,Tan Phu District
2595,Trường Tiểu học Hiệp Tân,school,10.768956222288708,106.62480235337691,Tan Phu District
2596,Trường Tiểu học Hiệp Tân,school,10.768733818888586,106.62479776673251,Tan Phu District
2597,Unknown,,10.766767845265571,106.63571624945997,Tan Phu District
2598,Unknown,,10.813455301653763,106.62573529174726,Tan Phu District
2599,Unknown,,10.815818619124599,106.6237657294175,Tan Phu District
2600,Unknown,,10.816823751129032,106.6225230022398,Tan Phu District
2601,Trường Trung học phổ thông Trần Cao Vân,school,10.769401895960414,106.62735228237024,Tan Phu District
2602,Trường Trung học cơ sở Lê Anh Xuân,school,10.786399815099147,106.63012092261481,Tan Phu District
2603,Trường Trung học phổ thông Trần Phú,school,10.787098829317863,106.62552953367388,Tan Phu District
2604,Trường Trung học phổ thông Tân Bình,school,10.798757700345298,106.62834480651424,Tan Phu District
2605,Lương Thế Vinh,,10.76460554911798,106.630419664543,Tan Phu District
2606,Unknown,,10.813981571788306,106.6186340625151,Tan Phu District
2607,Unknown,,10.809508611411152,106.60774373184337,Tan Phu District
2608,Trường Trung học phổ thông Dân Lập Trí Đức 1,school,10.805879896702862,106.61155062681026,Tan Phu District
2609,Công viên Sơn Kỳ,,10.806584257494158,106.61030948865137,Tan Phu District
2610,Trường Tiểu học Âu Cơ,school,10.761649149508989,106.6309783658976,Tan Phu District
2611,Đại học Quốc tế Hồng Bàng,university,10.77027467600951,106.63412068152385,Tan Phu District
2612,Trường Trung học cơ sở Hoàng Diệu,school,10.769086657049737,106.63365905671878,Tan Phu District
2613,Trường Trung cấp Phương Nam,school,10.768243097005914,106.63028960809244,Tan Phu District
2614,Unknown,,10.761871392105775,106.6347823713621,Tan Phu District
2615,Unknown,,10.781026069258832,106.63063418358126,Tan Phu District
2616,Trường Trung học cơ sở Đồng Khởi,school,10.776724739739624,106.63281947347735,Tan Phu District
2617,Unknown,,10.78286955477433,106.62156198619031,Tan Phu District
2618,Unknown,,10.782522249999998,106.62269485,Tan Phu District
2619,Unknown,,10.782209799999999,106.62366794999998,Tan Phu District
2620,Unknown,,10.78191700587005,106.62456200807442,Tan Phu District
2621,Unknown,,10.781619353969779,106.62553685894028,Tan Phu District
2622,Unknown,,10.78125220154131,106.6266832167768,Tan Phu District
2623,Unknown,,10.78090269301163,106.62778704946724,Tan Phu District
2624,Unknown,,10.780563,106.62886049999999,Tan Phu District
2625,Công Viên 158 Phan Anh,,10.763267665538317,106.62509589304953,Tan Phu District
2626,Unknown,,10.770539818251395,106.62605483819924,Tan Phu District
2627,Unknown,,10.812264399759131,106.61992911383363,Tan Phu District
2628,Unknown,,10.815549706382798,106.6214898486007,Tan Phu District
2629,Unknown,,10.794907836013419,106.63138796738487,Tan Phu District
2630,Unknown,,10.795509254420164,106.63173407984438,Tan Phu District
2631,Unknown,,10.796379650178022,106.63223448148274,Tan Phu District
2632,Unknown,,10.796898725147248,106.63269394005803,Tan Phu District
2633,Unknown,,10.796958387491921,106.63325263679897,Tan Phu District
2634,Unknown,,10.797032886598563,106.63395621443107,Tan Phu District
2635,Trường Tiểu học Võ Thị Sáu,school,10.784303824735328,106.62107427884712,Tan Phu District
2636,Trường Tiểu học Tân Hóa,school,10.763225622422427,106.63468359561891,Tan Phu District
2637,Unknown,,10.770292799999995,106.62914389999997,Tan Phu District
2638,Unknown,parking,10.770880411277023,106.62917023479363,Tan Phu District
2639,Trường Cao đẳng GTVT Trung ương III,college,10.787189755580888,106.6214906682613,Tan Phu District
2640,Trường Tiểu học Lê Văn Tám,school,10.79224149781543,106.63041880183458,Tan Phu District
2641,Trường Giáo dục thường xuyên quận Tân Phú,school,10.790176162955623,106.62981312879613,Tan Phu District
2642,Trường Trung học cơ sở Nguyễn Huệ,school,10.793755125581919,106.6297064898284,Tan Phu District
2643,Trường Đại học Công Thương Thành phố Hồ Chí Minh,university,10.807031115323818,106.62868500068598,Tan Phu District
2644,Unknown,,10.800903280967416,106.62480083721807,Tan Phu District
2645,Unknown,,10.797645911360501,106.63229237072622,Tan Phu District
2646,Trường tiểu học Đoàn Thị Điểm,school,10.802329706698407,106.63039751355981,Tan Phu District
2647,Trường Tiểu học Hồ Văn Cường,school,10.774429256988899,106.64338984140502,Tan Phu District
2648,Địa đạo Phú Thọ Hòa,,10.783686741625235,106.63099229293869,Tan Phu District
2649,Trường Trung học phổ thông Lê Trọng Tấn,school,10.806963428359905,106.6178191296028,Tan Phu District
2650,Trường Trung học cơ sở Tôn Thất Tùng,school,10.80625571749733,106.61793787758843,Tan Phu District
2651,Unknown,,10.762716341123571,106.62638966808737,Tan Phu District
2652,Satra,fuel,10.763956012144671,106.63217702673755,Tan Phu District
2653,Unknown,fuel,10.77755489719833,106.6283269914805,Tan Phu District
2654,Unknown,fuel,10.7744298,106.62330569999999,Tan Phu District
2655,Bình Triệu,fuel,10.779151698926862,106.63564400180834,Tan Phu District
2656,Unknown,,10.806586533333332,106.63256966666667,Tan Phu District
2657,Unknown,fuel,10.776143966477134,106.64166961554251,Tan Phu District
2658,Unknown,fuel,10.76454449019408,106.63250072546069,Tan Phu District
2659,VinMart+,,10.77247888355229,106.62861051825095,Tan Phu District
2660,Unknown,,10.788575499999999,106.626983,Tan Phu District
2661,Unknown,,10.770261961747025,106.62934026540387,Tan Phu District
2662,Unknown,,10.789935607196167,106.63169166808697,Tan Phu District
2663,Unknown,,10.789044351144598,106.63039285542655,Tan Phu District
2664,Unknown,,10.797158847915174,106.63188543473035,Tan Phu District
2665,Trường Tiểu học Đinh Bộ Lĩnh,school,10.802588668660933,106.62189529027185,Tan Phu District
2666,Trường Tiểu học - Trung học cơ sở - Trung học phổ thông Lê Thánh Tông,school,10.805630302180797,106.62120217961328,Tan Phu District
2667,Trường Trung học cơ sở Võ Thành Trang,school,10.790622134835983,106.62029160040079,Tan Phu District
2668,Trường Tiểu học Tô Vĩnh Diện,school,10.791331846324237,106.61963077550867,Tan Phu District
2669,Unknown,,10.791822828472265,106.62114518899858,Tan Phu District
2670,Trường Tiểu học Tân Hương,school,10.793581678408428,106.62165094784821,Tan Phu District
2671,Trường Tiểu học Tân Thới,school,10.79201029619072,106.61691836430272,Tan Phu District
2672,Trường Trung học cơ sở Lê Lợi,school,10.81359531579743,106.62178831050566,Tan Phu District
2673,Trường Trung học phổ thông Tây Thạnh,school,10.814096968817374,106.621992836938,Tan Phu District
2674,Trường Tiểu học Lê Lai,school,10.812685804219901,106.62173185003752,Tan Phu District
2675,Trường Trung học cơ sở & Trung học phổ thông Nhân Văn,school,10.804264100000001,106.6276924,Tan Phu District
